"Module_ID","Variant","Wave","Edge_ID","Node_1","Node_2","Edge_weight_primary","Edge_weight_sensitivity","Retained_primary","Retained_sensitivity","Sign_primary","Sign_sensitivity","Signed_difference","Absolute_difference","Retained_status_changed","Sign_reversed","Robustness_status","Estimation_status"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0806--VCF0890","VCF0806","VCF0890",0.112679497729288,0.200850636080045,TRUE,TRUE,"POSITIVE","POSITIVE",0.0881711383507573,0.0881711383507573,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0809--VCF0890","VCF0809","VCF0890",0.086021602736654,0.118868759006315,TRUE,TRUE,"POSITIVE","POSITIVE",0.0328471562696611,0.0328471562696611,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0838--VCF0890","VCF0838","VCF0890",0.0613363217966801,0.104408727257715,TRUE,TRUE,"POSITIVE","POSITIVE",0.0430724054610345,0.0430724054610345,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0499912636732557,0.0658871084901561,TRUE,TRUE,"POSITIVE","POSITIVE",0.0158958448169004,0.0158958448169004,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0888--VCF0890","VCF0888","VCF0890",0.246375316880606,0.275894864102996,TRUE,TRUE,"POSITIVE","POSITIVE",0.0295195472223902,0.0295195472223902,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0806--VCF0894","VCF0806","VCF0894",0,0,FALSE,FALSE,"ZERO","ZERO",0,0,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0809--VCF0894","VCF0809","VCF0894",0.253193469933843,0.298425521021944,TRUE,TRUE,"POSITIVE","POSITIVE",0.0452320510881009,0.0452320510881009,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0838--VCF0894","VCF0838","VCF0894",0,0,FALSE,FALSE,"ZERO","ZERO",0,0,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.0872300472315628,0.0882966036984802,TRUE,TRUE,"POSITIVE","POSITIVE",0.0010665564669174,0.0010665564669174,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0888--VCF0894","VCF0888","VCF0894",0,0,FALSE,FALSE,"ZERO","ZERO",0,0,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0890--VCF0894","VCF0890","VCF0894",0.163619760585957,0.242316336561614,TRUE,TRUE,"POSITIVE","POSITIVE",0.0786965759756569,0.0786965759756569,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0806--VCF9223","VCF0806","VCF9223",0,-0.0154627808465256,FALSE,TRUE,"ZERO","NEGATIVE",-0.0154627808465256,0.0154627808465256,TRUE,FALSE,"CHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0809--VCF9223","VCF0809","VCF9223",-0.0428131826413368,-0.0667202804127009,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.0239070977713641,0.0239070977713641,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0838--VCF9223","VCF0838","VCF9223",0.0742691350936274,0.078230879331555,TRUE,TRUE,"POSITIVE","POSITIVE",0.00396174423792758,0.00396174423792758,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.449956286828701,0.460320195126939,TRUE,TRUE,"POSITIVE","POSITIVE",0.0103639082982374,0.0103639082982374,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0888--VCF9223","VCF0888","VCF9223",-0.0883941487208757,-0.0896269683130071,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.00123281959213144,0.00123281959213144,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0890--VCF9223","VCF0890","VCF9223",0,-0.0388480312280543,FALSE,TRUE,"ZERO","NEGATIVE",-0.0388480312280543,0.0388480312280543,TRUE,FALSE,"CHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2004,"VCF0894--VCF9223","VCF0894","VCF9223",0,0,FALSE,FALSE,"ZERO","ZERO",0,0,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0806--VCF0809","VCF0806","VCF0809",0.303846021908369,0.364198424078158,TRUE,TRUE,"POSITIVE","POSITIVE",0.0603524021697884,0.0603524021697884,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0806--VCF0838","VCF0806","VCF0838",0.163141088733884,0.167589862220115,TRUE,TRUE,"POSITIVE","POSITIVE",0.00444877348623079,0.00444877348623079,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0809--VCF0838","VCF0809","VCF0838",0,0,FALSE,FALSE,"ZERO","ZERO",0,0,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0493033840706338,0.0565772806293969,TRUE,TRUE,"POSITIVE","POSITIVE",0.00727389655876315,0.00727389655876315,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0809--VCF0879a","VCF0809","VCF0879a",-0.0194987239175984,-0.0142320987749043,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.00526662514269417,0.00526662514269417,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0838--VCF0879a","VCF0838","VCF0879a",0,0,FALSE,FALSE,"ZERO","ZERO",0,0,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0806--VCF0888","VCF0806","VCF0888",-0.023095672005309,-0.0137434892409917,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.00935218276431738,0.00935218276431738,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0809--VCF0888","VCF0809","VCF0888",0.0462895145169454,0.0539473463393063,TRUE,TRUE,"POSITIVE","POSITIVE",0.0076578318223609,0.0076578318223609,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0838--VCF0888","VCF0838","VCF0888",-0.111103873701375,-0.110746978148656,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.000356895552719533,0.000356895552719533,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.122256344533936,-0.120515126240796,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.00174121829313989,0.00174121829313989,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0806--VCF0890","VCF0806","VCF0890",0.0586270926415524,0.127366699493065,TRUE,TRUE,"POSITIVE","POSITIVE",0.0687396068515123,0.0687396068515123,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0809--VCF0890","VCF0809","VCF0890",0.0920263712391898,0.149146002651824,TRUE,TRUE,"POSITIVE","POSITIVE",0.0571196314126343,0.0571196314126343,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0838--VCF0890","VCF0838","VCF0890",0.173712290542379,0.179366699799414,TRUE,TRUE,"POSITIVE","POSITIVE",0.00565440925703439,0.00565440925703439,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0879a--VCF0890","VCF0879a","VCF0890",-0.0328432083530345,-0.0258342164758823,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.00700899187715213,0.00700899187715213,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0888--VCF0890","VCF0888","VCF0890",0.305355221016655,0.3255289783167,TRUE,TRUE,"POSITIVE","POSITIVE",0.0201737573000448,0.0201737573000448,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0806--VCF0894","VCF0806","VCF0894",0.14949343454668,0.238321808937736,TRUE,TRUE,"POSITIVE","POSITIVE",0.0888283743910555,0.0888283743910555,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0809--VCF0894","VCF0809","VCF0894",0.151618352474529,0.223972379270914,TRUE,TRUE,"POSITIVE","POSITIVE",0.0723540267963852,0.0723540267963852,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0838--VCF0894","VCF0838","VCF0894",-0.0427267061442297,-0.0443755390377185,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.00164883289348875,0.00164883289348875,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.14055343388669,0.152602465503924,TRUE,TRUE,"POSITIVE","POSITIVE",0.0120490316172339,0.0120490316172339,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0888--VCF0894","VCF0888","VCF0894",0,0,FALSE,FALSE,"ZERO","ZERO",0,0,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0890--VCF0894","VCF0890","VCF0894",0.156670022803228,0.259995054535926,TRUE,TRUE,"POSITIVE","POSITIVE",0.103325031732698,0.103325031732698,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0806--VCF9223","VCF0806","VCF9223",0.0150369312245018,0.0216962680104604,TRUE,TRUE,"POSITIVE","POSITIVE",0.00665933678595864,0.00665933678595864,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0809--VCF9223","VCF0809","VCF9223",-0.0228829782209999,-0.0173635641671834,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.00551941405381651,0.00551941405381651,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0838--VCF9223","VCF0838","VCF9223",0.11975354377938,0.119653848605077,TRUE,TRUE,"POSITIVE","POSITIVE",-9.96951743031105e-05,9.96951743031105e-05,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.469833727138572,0.470344719276589,TRUE,TRUE,"POSITIVE","POSITIVE",0.000510992138017863,0.000510992138017863,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0888--VCF9223","VCF0888","VCF9223",-0.0713228146329072,-0.0700488725982421,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.00127394203466506,0.00127394203466506,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0890--VCF9223","VCF0890","VCF9223",0.0384970135041746,0.0457215872214198,TRUE,TRUE,"POSITIVE","POSITIVE",0.00722457371724526,0.00722457371724526,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2012,"VCF0894--VCF9223","VCF0894","VCF9223",-0.00920298803560992,0,TRUE,FALSE,"NEGATIVE","ZERO",0.00920298803560992,0.00920298803560992,TRUE,FALSE,"CHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0806--VCF0809","VCF0806","VCF0809",0.357600675012053,0.415897235784675,TRUE,TRUE,"POSITIVE","POSITIVE",0.058296560772622,0.058296560772622,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0806--VCF0838","VCF0806","VCF0838",0.181921384698232,0.198267072515641,TRUE,TRUE,"POSITIVE","POSITIVE",0.0163456878174093,0.0163456878174093,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0809--VCF0838","VCF0809","VCF0838",-0.0734135665583111,-0.0615717327428483,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.0118418338154628,0.0118418338154628,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0658181576864972,0.0670574458575176,TRUE,TRUE,"POSITIVE","POSITIVE",0.00123928817102034,0.00123928817102034,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0809--VCF0879a","VCF0809","VCF0879a",0,0,FALSE,FALSE,"ZERO","ZERO",0,0,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0838--VCF0879a","VCF0838","VCF0879a",0.0198466846918451,0.0198824475394513,TRUE,TRUE,"POSITIVE","POSITIVE",3.57628476062091e-05,3.57628476062091e-05,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0806--VCF0888","VCF0806","VCF0888",-0.0783115642198743,-0.0692436169125115,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.00906794730736275,0.00906794730736275,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0809--VCF0888","VCF0809","VCF0888",0,0,FALSE,FALSE,"ZERO","ZERO",0,0,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0838--VCF0888","VCF0838","VCF0888",-0.101292565988874,-0.0997380042471398,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.00155456174173403,0.00155456174173403,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.090754153248673,-0.0908303204146121,TRUE,TRUE,"NEGATIVE","NEGATIVE",-7.61671659390839e-05,7.61671659390839e-05,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0806--VCF0890","VCF0806","VCF0890",0.0590306809790036,0.1096896019641,TRUE,TRUE,"POSITIVE","POSITIVE",0.0506589209850964,0.0506589209850964,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0809--VCF0890","VCF0809","VCF0890",0.052471021635499,0.112869350007638,TRUE,TRUE,"POSITIVE","POSITIVE",0.0603983283721387,0.0603983283721387,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0838--VCF0890","VCF0838","VCF0890",0.108612599323994,0.128276605924098,TRUE,TRUE,"POSITIVE","POSITIVE",0.0196640066001039,0.0196640066001039,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0141694491107246,0.0146110019466922,TRUE,TRUE,"POSITIVE","POSITIVE",0.000441552835967614,0.000441552835967614,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0888--VCF0890","VCF0888","VCF0890",0.215890208797959,0.232899157616158,TRUE,TRUE,"POSITIVE","POSITIVE",0.0170089488181989,0.0170089488181989,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0806--VCF0894","VCF0806","VCF0894",0.114332152702858,0.191505315330828,TRUE,TRUE,"POSITIVE","POSITIVE",0.0771731626279703,0.0771731626279703,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0809--VCF0894","VCF0809","VCF0894",0.173766642629694,0.26583888305347,TRUE,TRUE,"POSITIVE","POSITIVE",0.0920722404237761,0.0920722404237761,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0838--VCF0894","VCF0838","VCF0894",0.0364902033127705,0.0611035140812883,TRUE,TRUE,"POSITIVE","POSITIVE",0.0246133107685178,0.0246133107685178,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.227269099451679,0.240745710860957,TRUE,TRUE,"POSITIVE","POSITIVE",0.0134766114092786,0.0134766114092786,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0888--VCF0894","VCF0888","VCF0894",-0.0630943703683428,-0.0517798044420026,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.0113145659263403,0.0113145659263403,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0890--VCF0894","VCF0890","VCF0894",0.122481274464188,0.220417288344066,TRUE,TRUE,"POSITIVE","POSITIVE",0.0979360138798785,0.0979360138798785,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0806--VCF9223","VCF0806","VCF9223",0.0186252735363306,0.0242618204462971,TRUE,TRUE,"POSITIVE","POSITIVE",0.00563654690996655,0.00563654690996655,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0809--VCF9223","VCF0809","VCF9223",0,0,FALSE,FALSE,"ZERO","ZERO",0,0,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0838--VCF9223","VCF0838","VCF9223",0.143965510367613,0.145211399378798,TRUE,TRUE,"POSITIVE","POSITIVE",0.00124588901118577,0.00124588901118577,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.440934290526284,0.441042562709701,TRUE,TRUE,"POSITIVE","POSITIVE",0.000108272183416969,0.000108272183416969,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0888--VCF9223","VCF0888","VCF9223",-0.113633115156834,-0.113042771705796,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.000590343451038006,0.000590343451038006,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0890--VCF9223","VCF0890","VCF9223",0.0887466384157413,0.0965605858146238,TRUE,TRUE,"POSITIVE","POSITIVE",0.00781394739888254,0.00781394739888254,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2016,"VCF0894--VCF9223","VCF0894","VCF9223",0.0127258634156021,0.0210127020094973,TRUE,TRUE,"POSITIVE","POSITIVE",0.00828683859389523,0.00828683859389523,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0806--VCF0809","VCF0806","VCF0809",0.339019965826395,0.422542659056918,TRUE,TRUE,"POSITIVE","POSITIVE",0.0835226932305231,0.0835226932305231,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0806--VCF0838","VCF0806","VCF0838",0.194720924461167,0.205469270698757,TRUE,TRUE,"POSITIVE","POSITIVE",0.0107483462375897,0.0107483462375897,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0809--VCF0838","VCF0809","VCF0838",0.0284272171043005,0.0364174372819558,TRUE,TRUE,"POSITIVE","POSITIVE",0.00799022017765535,0.00799022017765535,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0493009287160725,0.0504802280723348,TRUE,TRUE,"POSITIVE","POSITIVE",0.00117929935626233,0.00117929935626233,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0809--VCF0879a","VCF0809","VCF0879a",0.0313461409353886,0.0323553532190321,TRUE,TRUE,"POSITIVE","POSITIVE",0.00100921228364351,0.00100921228364351,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0838--VCF0879a","VCF0838","VCF0879a",0.00382478480854227,0.00366472197394739,TRUE,TRUE,"POSITIVE","POSITIVE",-0.000160062834594874,0.000160062834594874,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
