"Claim_ID","Claim_type","Wave","Earlier_wave","Later_wave","Node_1","Node_2","Metric","Primary_value","Primary_reference","Primary_direction","A1_applicable","A2_applicable","A3_applicable","Freeze_status","Source_file","Notes"
"EDGE_2004_VCF0809_VCF0890","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0809","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.086021602736654,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0809_VCF0894","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0809","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.253193469933843,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0809_VCF9223","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0809","VCF9223","EDGE_WEIGHT_AND_RETENTION",-0.0428131826413368,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0838_VCF0839","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0838","VCF0839","EDGE_WEIGHT_AND_RETENTION",0.0766442393357764,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0838_VCF0879a","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0838","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0838_VCF0888","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0838","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.0374456271586838,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0838_VCF0890","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0838","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.0613363217966801,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0838_VCF0894","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0838","VCF0894","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0838_VCF9223","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0838","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.0742691350936274,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0839_VCF0879a","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0839","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0839_VCF0888","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0839","VCF0888","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0839_VCF0890","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0839","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.302310172712598,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0839_VCF0894","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0839","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.178137225084089,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0839_VCF9223","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0839","VCF9223","EDGE_WEIGHT_AND_RETENTION",-0.0798569215033069,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0879a_VCF0888","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0879a","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.0743041345843866,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0879a_VCF0890","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0879a","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.0499912636732557,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0879a_VCF0894","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0879a","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.0872300472315628,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0879a_VCF9223","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0879a","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.449956286828701,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0888_VCF0890","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0888","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.246375316880606,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0888_VCF0894","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0888","VCF0894","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0888_VCF9223","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0888","VCF9223","EDGE_WEIGHT_AND_RETENTION",-0.0883941487208757,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0890_VCF0894","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0890","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.163619760585957,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0890_VCF9223","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0890","VCF9223","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2004_VCF0894_VCF9223","EDGE_SIGN_AND_RETENTION",2004,,,"VCF0894","VCF9223","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0806_VCF0809","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0806","VCF0809","EDGE_WEIGHT_AND_RETENTION",0.303846021908369,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0806_VCF0838","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0806","VCF0838","EDGE_WEIGHT_AND_RETENTION",0.163141088733884,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0806_VCF0839","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0806","VCF0839","EDGE_WEIGHT_AND_RETENTION",0.234328527509928,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0806_VCF0879a","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0806","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0.0493033840706338,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0806_VCF0888","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0806","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.023095672005309,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0806_VCF0890","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0806","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.0586270926415524,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0806_VCF0894","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0806","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.14949343454668,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0806_VCF9223","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0806","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.0150369312245018,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0809_VCF0838","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0809","VCF0838","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0809_VCF0839","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0809","VCF0839","EDGE_WEIGHT_AND_RETENTION",0.189210653527643,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0809_VCF0879a","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0809","VCF0879a","EDGE_WEIGHT_AND_RETENTION",-0.0194987239175984,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0809_VCF0888","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0809","VCF0888","EDGE_WEIGHT_AND_RETENTION",0.0462895145169454,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0809_VCF0890","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0809","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.0920263712391898,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0809_VCF0894","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0809","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.151618352474529,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0809_VCF9223","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0809","VCF9223","EDGE_WEIGHT_AND_RETENTION",-0.0228829782209999,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0838_VCF0839","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0838","VCF0839","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0838_VCF0879a","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0838","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0838_VCF0888","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0838","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.111103873701375,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0838_VCF0890","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0838","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.173712290542379,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0838_VCF0894","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0838","VCF0894","EDGE_WEIGHT_AND_RETENTION",-0.0427267061442297,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0838_VCF9223","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0838","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.11975354377938,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0839_VCF0879a","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0839","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0.0243666958303837,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0839_VCF0888","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0839","VCF0888","EDGE_WEIGHT_AND_RETENTION",0.0279994439971449,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0839_VCF0890","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0839","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.263346205380432,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0839_VCF0894","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0839","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.304754460215999,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0839_VCF9223","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0839","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.0271344846048082,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0879a_VCF0888","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0879a","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.122256344533936,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0879a_VCF0890","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0879a","VCF0890","EDGE_WEIGHT_AND_RETENTION",-0.0328432083530345,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0879a_VCF0894","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0879a","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.14055343388669,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0879a_VCF9223","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0879a","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.469833727138572,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0888_VCF0890","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0888","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.305355221016655,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0888_VCF0894","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0888","VCF0894","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0888_VCF9223","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0888","VCF9223","EDGE_WEIGHT_AND_RETENTION",-0.0713228146329072,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0890_VCF0894","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0890","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.156670022803228,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0890_VCF9223","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0890","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.0384970135041746,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2012_VCF0894_VCF9223","EDGE_SIGN_AND_RETENTION",2012,,,"VCF0894","VCF9223","EDGE_WEIGHT_AND_RETENTION",-0.00920298803560992,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0806_VCF0809","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0806","VCF0809","EDGE_WEIGHT_AND_RETENTION",0.357600675012053,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0806_VCF0838","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0806","VCF0838","EDGE_WEIGHT_AND_RETENTION",0.181921384698232,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0806_VCF0839","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0806","VCF0839","EDGE_WEIGHT_AND_RETENTION",0.190850385470592,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0806_VCF0879a","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0806","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0.0658181576864972,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
