year,pair_index,node1,node2,node1_class,node2_class,correlation_type,determination_basis
2012,7,VCF0806,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,8,VCF0806,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,9,VCF0809,VCF0838,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,10,VCF0809,VCF0839,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,11,VCF0809,VCF0888,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,12,VCF0809,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,13,VCF0809,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,14,VCF0809,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,15,VCF0809,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,16,VCF0838,VCF0839,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,17,VCF0838,VCF0888,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,18,VCF0838,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,19,VCF0838,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,20,VCF0838,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,21,VCF0838,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,22,VCF0839,VCF0888,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,23,VCF0839,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,24,VCF0839,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,25,VCF0839,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,26,VCF0839,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,27,VCF0888,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,28,VCF0888,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,29,VCF0888,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,30,VCF0888,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,31,VCF0890,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,32,VCF0890,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,33,VCF0890,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,34,VCF0894,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,35,VCF0894,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2012,36,VCF0879a,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,1,VCF0806,VCF0809,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,2,VCF0806,VCF0838,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,3,VCF0806,VCF0839,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,4,VCF0806,VCF0888,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,5,VCF0806,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,6,VCF0806,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,7,VCF0806,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,8,VCF0806,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,9,VCF0809,VCF0838,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,10,VCF0809,VCF0839,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,11,VCF0809,VCF0888,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,12,VCF0809,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,13,VCF0809,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,14,VCF0809,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,15,VCF0809,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,16,VCF0838,VCF0839,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,17,VCF0838,VCF0888,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,18,VCF0838,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,19,VCF0838,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,20,VCF0838,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,21,VCF0838,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,22,VCF0839,VCF0888,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,23,VCF0839,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,24,VCF0839,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,25,VCF0839,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,26,VCF0839,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,27,VCF0888,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,28,VCF0888,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,29,VCF0888,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,30,VCF0888,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,31,VCF0890,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,32,VCF0890,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,33,VCF0890,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,34,VCF0894,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,35,VCF0894,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2016,36,VCF0879a,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,1,VCF0806,VCF0809,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,2,VCF0806,VCF0838,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,3,VCF0806,VCF0839,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,4,VCF0806,VCF0888,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,5,VCF0806,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,6,VCF0806,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,7,VCF0806,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,8,VCF0806,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,9,VCF0809,VCF0838,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,10,VCF0809,VCF0839,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,11,VCF0809,VCF0888,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,12,VCF0809,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,13,VCF0809,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,14,VCF0809,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,15,VCF0809,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,16,VCF0838,VCF0839,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,17,VCF0838,VCF0888,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,18,VCF0838,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,19,VCF0838,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,20,VCF0838,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,21,VCF0838,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,22,VCF0839,VCF0888,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,23,VCF0839,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,24,VCF0839,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,25,VCF0839,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,26,VCF0839,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,27,VCF0888,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,28,VCF0888,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,29,VCF0888,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,30,VCF0888,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,31,VCF0890,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,32,VCF0890,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,33,VCF0890,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,34,VCF0894,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,35,VCF0894,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2020,36,VCF0879a,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2024,1,VCF0806,VCF0809,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2024,2,VCF0806,VCF0838,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2024,3,VCF0806,VCF0839,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2024,4,VCF0806,VCF0888,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2024,5,VCF0806,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2024,6,VCF0806,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2024,7,VCF0806,VCF0879a,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2024,8,VCF0806,VCF9223,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2024,9,VCF0809,VCF0838,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2024,10,VCF0809,VCF0839,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2024,11,VCF0809,VCF0888,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2024,12,VCF0809,VCF0890,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
2024,13,VCF0809,VCF0894,ordered|factor,ordered|factor,polychoric,Input-determined audit: both variables are explicit ordered factors; qgraph::cor_auto/lavaan::lavCor do not return a pairwise type object
